"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PSMG3",0.00101161146715923,0.309948918906008,0.333,0.058,1,"Monocyte CD16+C1","PSMG3"
"CDK2AP2.5",0.00101887672523465,0.740664958577204,0.667,0.193,1,"Monocyte CD16+C1","CDK2AP2"
"HLA-DMA.12",0.00102714599528939,0.516328507923933,0.778,0.224,1,"Monocyte CD16+C1","HLA-DMA"
"UBE2D1.7",0.00102848235102295,0.638446065290961,0.556,0.138,1,"Monocyte CD16+C1","UBE2D1"
"SLC25A33",0.00102931227022778,0.445573738011152,0.333,0.06,1,"Monocyte CD16+C1","SLC25A33"
"IFITM1.9",0.00103364925252418,-2.65286683842855,0.222,0.74,1,"Monocyte CD16+C1","IFITM1"
"TENT5A.2",0.00103611972656386,1.01519992219676,0.333,0.065,1,"Monocyte CD16+C1","TENT5A"
"PARVG.5",0.00103634444666962,0.822716067688035,0.667,0.192,1,"Monocyte CD16+C1","PARVG"
"SIRPA.1",0.00105412360427331,0.403380967443395,0.222,0.031,1,"Monocyte CD16+C1","SIRPA"
"ROCK2",0.00107198580261515,0.258080502038528,0.222,0.03,1,"Monocyte CD16+C1","ROCK2"
"MACO1",0.00107325339195271,0.333225991662577,0.333,0.059,1,"Monocyte CD16+C1","MACO1"
"NABP1.1",0.0010738395836882,0.435287380537279,0.333,0.06,1,"Monocyte CD16+C1","NABP1"
"PSME2.7",0.00109919774743313,0.9832345652299,1,0.488,1,"Monocyte CD16+C1","PSME2"
"SENCR",0.00110486197385565,0.347134604602957,0.111,0.009,1,"Monocyte CD16+C1","SENCR"
"CRTC1",0.00110987289481973,0.378655686745368,0.222,0.03,1,"Monocyte CD16+C1","CRTC1"
"UNC119.4",0.00111046268333644,0.519345930174307,0.556,0.136,1,"Monocyte CD16+C1","UNC119"
"RIPOR1.3",0.00116223603805506,0.532110344634144,0.333,0.062,1,"Monocyte CD16+C1","RIPOR1"
"ZFYVE19",0.0011777712223697,0.326268795805571,0.222,0.03,1,"Monocyte CD16+C1","ZFYVE19"
"RP11-254F7.2",0.00119512440988358,0.316538106262768,0.111,0.009,1,"Monocyte CD16+C1","RP11-254F7.2"
"PSMA7.5",0.00120030983718264,0.787299794320499,1,0.472,1,"Monocyte CD16+C1","PSMA7"
"ZNF514",0.00120147327162153,0.329462939170499,0.111,0.009,1,"Monocyte CD16+C1","ZNF514"
"CFAP44",0.00121105499492906,0.325843102357297,0.111,0.009,1,"Monocyte CD16+C1","CFAP44"
"MYL6.11",0.00121951399719101,0.79428523625143,1,0.828,1,"Monocyte CD16+C1","MYL6"
"NLK",0.00122070726963035,0.313732135459605,0.111,0.009,1,"Monocyte CD16+C1","NLK"
"SH3GLB1.4",0.0012222257776306,0.613443550703207,0.667,0.184,1,"Monocyte CD16+C1","SH3GLB1"
"IPMK.2",0.00122740315737966,0.830784975498219,0.333,0.066,1,"Monocyte CD16+C1","IPMK"
"GRB2.6",0.00123738751459309,0.928347605594698,0.889,0.414,1,"Monocyte CD16+C1","GRB2"
"PFKFB3.2",0.00124102924340807,0.647540911542584,0.333,0.064,1,"Monocyte CD16+C1","PFKFB3"
"NBPF14.11",0.00124565792121299,0.797215452639294,0.556,0.152,1,"Monocyte CD16+C1","NBPF14"
"OAS1.2",0.00124742759449342,0.657413763506449,0.333,0.064,1,"Monocyte CD16+C1","OAS1"
"B3GALT6",0.00126982414410857,0.38125567422986,0.222,0.031,1,"Monocyte CD16+C1","B3GALT6"
"USP22",0.00127650970195873,0.541276669057288,0.556,0.138,1,"Monocyte CD16+C1","USP22"
"STK10.6",0.00129896828401552,0.8037579574946,0.889,0.299,1,"Monocyte CD16+C1","STK10"
"TRIM4",0.00129919904323515,0.453540586133742,0.444,0.096,1,"Monocyte CD16+C1","TRIM4"
"SPG21.3",0.00130488741625235,0.836709908101515,0.556,0.153,1,"Monocyte CD16+C1","SPG21"
"DNAJC4",0.00130692762193808,0.5312181237221,0.667,0.178,1,"Monocyte CD16+C1","DNAJC4"
"TMEM259.1",0.0013097620646956,0.410589958869804,0.556,0.133,1,"Monocyte CD16+C1","TMEM259"
"GATD3B",0.00132080075517135,0.571383522376439,0.333,0.064,1,"Monocyte CD16+C1","GATD3B"
"NDUFS1",0.00132453287012244,0.277246472358618,0.333,0.06,1,"Monocyte CD16+C1","NDUFS1"
"CYRIA.3",0.00135491892700726,0.323865134500496,0.333,0.061,1,"Monocyte CD16+C1","CYRIA"
"PHC2",0.00136933194469954,0.659473910871651,0.222,0.032,1,"Monocyte CD16+C1","PHC2"
"CSF2RA.2",0.00137010050690888,0.380725106217265,0.222,0.032,1,"Monocyte CD16+C1","CSF2RA"
"NFAT5.2",0.00137561067205904,0.422746202556079,0.444,0.097,1,"Monocyte CD16+C1","NFAT5"
"CAPZA2.4",0.00139879800917401,0.758739925694939,0.667,0.213,1,"Monocyte CD16+C1","CAPZA2"
"PLEKHO1.7",0.0014146167356473,0.528824250824911,0.444,0.101,1,"Monocyte CD16+C1","PLEKHO1"
"SNRPD3",0.00141978349953307,0.567937229430145,0.889,0.267,1,"Monocyte CD16+C1","SNRPD3"
"DCTPP1",0.00143741508582588,0.47569465223931,0.333,0.063,1,"Monocyte CD16+C1","DCTPP1"
"PTBP2",0.00143742810462422,0.368160713686739,0.222,0.031,1,"Monocyte CD16+C1","PTBP2"
"PRDX4",0.00143759117977873,0.505953786898398,0.333,0.063,1,"Monocyte CD16+C1","PRDX4"
"PFN1.10",0.00143888470885581,0.696469406233867,1,0.939,1,"Monocyte CD16+C1","PFN1"
"ARPC4.3",0.00144992184048131,0.771717550893282,0.667,0.204,1,"Monocyte CD16+C1","ARPC4"
"DNAJB2",0.00145227780699898,0.554274532742997,0.333,0.064,1,"Monocyte CD16+C1","DNAJB2"
"RPS3.8",0.00145500805344801,-1.07061881115611,1,0.973,1,"Monocyte CD16+C1","RPS3"
"ASGR1.2",0.00146284372509074,0.367606456694606,0.333,0.062,1,"Monocyte CD16+C1","ASGR1"
"FBXL15",0.00146778252073218,0.366932163671051,0.444,0.096,1,"Monocyte CD16+C1","FBXL15"
"ARPC1B.6",0.00147993133196656,1.04515631031672,0.889,0.634,1,"Monocyte CD16+C1","ARPC1B"
"LY96.2",0.00148485455330126,0.424859307575771,0.333,0.063,1,"Monocyte CD16+C1","LY96"
"GSTP1.10",0.00149467473575647,1.00050799784169,0.889,0.525,1,"Monocyte CD16+C1","GSTP1"
"SLC15A3.2",0.00151319613802963,0.488742460460978,0.222,0.033,1,"Monocyte CD16+C1","SLC15A3"
"ZNF687-AS1",0.00152780226663803,0.258423635802352,0.111,0.009,1,"Monocyte CD16+C1","ZNF687-AS1"
"BST2.7",0.0015288493109635,0.811427237460365,0.889,0.322,1,"Monocyte CD16+C1","BST2"
"TLR2.2",0.00153094639514534,0.298409801673748,0.222,0.032,1,"Monocyte CD16+C1","TLR2"
"SFXN4.1",0.00155742145014719,0.419800539194469,0.222,0.032,1,"Monocyte CD16+C1","SFXN4"
"MTCH1",0.00155948301346949,0.55333924499861,0.778,0.223,1,"Monocyte CD16+C1","MTCH1"
"NDST2",0.00157311283017452,0.266937263539644,0.222,0.031,1,"Monocyte CD16+C1","NDST2"
"LINC01506",0.00157996052918951,0.36195085475752,0.111,0.009,1,"Monocyte CD16+C1","LINC01506"
"NDUFV2",0.00158079231114305,0.65684218823976,0.778,0.236,1,"Monocyte CD16+C1","NDUFV2"
"MAN2B1.5",0.00158094386278548,0.760536084483575,0.556,0.154,1,"Monocyte CD16+C1","MAN2B1"
"LINC02812",0.00158798560584766,0.333126806381942,0.111,0.009,1,"Monocyte CD16+C1","LINC02812"
"PRICKLE3",0.00158798560584766,0.323925123733108,0.111,0.009,1,"Monocyte CD16+C1","PRICKLE3"
"HK1.1",0.00159004408884498,0.440092613937103,0.556,0.137,1,"Monocyte CD16+C1","HK1"
"RPL3.9",0.00159222530636728,-1.12456965293395,1,0.964,1,"Monocyte CD16+C1","RPL3"
"NLRP2",0.00161228652446272,0.359205322867999,0.111,0.009,1,"Monocyte CD16+C1","NLRP2"
"SERF2.7",0.00161566757207836,0.858992255714846,1,0.918,1,"Monocyte CD16+C1","SERF2"
"ARPC5.7",0.00163306162947801,1.157362694663,0.889,0.434,1,"Monocyte CD16+C1","ARPC5"
"PIGS",0.00163451715429564,0.401583488972036,0.333,0.063,1,"Monocyte CD16+C1","PIGS"
"ZNF106.2",0.00163622444684086,0.68992380514258,0.667,0.198,1,"Monocyte CD16+C1","ZNF106"
"LINC00910",0.0016369293175668,0.325539196901807,0.111,0.009,1,"Monocyte CD16+C1","LINC00910"
"PIEZO1.1",0.00163995448170663,1.14197979396451,0.333,0.069,1,"Monocyte CD16+C1","PIEZO1"
"NAP1L1.5",0.0016401573753671,1.24334176528387,0.778,0.475,1,"Monocyte CD16+C1","NAP1L1"
"DNM1L.1",0.00164259284926018,0.406166801890687,0.444,0.098,1,"Monocyte CD16+C1","DNM1L"
"KLHL12",0.00165046923145786,0.448921329411681,0.222,0.032,1,"Monocyte CD16+C1","KLHL12"
"MT2A.9",0.00165260975737805,0.920041268070204,0.889,0.327,1,"Monocyte CD16+C1","MT2A"
"MRPL52.1",0.00165871973837132,1.0915858700638,0.667,0.224,1,"Monocyte CD16+C1","MRPL52"
"ZBTB7A.4",0.00166924639793361,0.578415241520299,0.556,0.145,1,"Monocyte CD16+C1","ZBTB7A"
"FBXL6",0.00167322213760306,0.375651637388161,0.222,0.032,1,"Monocyte CD16+C1","FBXL6"
"MOB3B",0.00167877209921306,0.257398102681865,0.111,0.009,1,"Monocyte CD16+C1","MOB3B"
"CSNK1G2.1",0.00169153691883087,0.372264265496091,0.444,0.098,1,"Monocyte CD16+C1","CSNK1G2"
"ADAM15.1",0.00169976885042748,0.6318389758027,0.333,0.067,1,"Monocyte CD16+C1","ADAM15"
"UGCG.1",0.00171909420025355,0.443385282354995,0.333,0.064,1,"Monocyte CD16+C1","UGCG"
"PCK2",0.00173809017296462,0.347042880519346,0.222,0.033,1,"Monocyte CD16+C1","PCK2"
"MSRB1.1",0.00176630815617744,0.413631692554114,0.333,0.064,1,"Monocyte CD16+C1","MSRB1"
"SEPTIN2.2",0.00177662990506905,0.441747430843677,0.778,0.221,1,"Monocyte CD16+C1","SEPTIN2"
"GALNT10",0.00177767171081484,0.315147938739747,0.222,0.032,1,"Monocyte CD16+C1","GALNT10"
"ICMT",0.00183169314144205,0.25985038992104,0.222,0.032,1,"Monocyte CD16+C1","ICMT"
"ABI3.8",0.00183640870299674,0.796529761134036,0.444,0.109,1,"Monocyte CD16+C1","ABI3"
"GALNT2",0.00184339403910405,0.37001974273363,0.333,0.064,1,"Monocyte CD16+C1","GALNT2"
"RHOG.4",0.00186612439003357,0.908757478884054,0.889,0.368,1,"Monocyte CD16+C1","RHOG"
"LIG3",0.00189604362720851,0.42515165582732,0.222,0.033,1,"Monocyte CD16+C1","LIG3"
"TSIX",0.00189874871504512,0.252925406886335,0.111,0.01,1,"Monocyte CD16+C1","TSIX"
"UQCRB.4",0.0019232148524589,0.988754758246407,1,0.616,1,"Monocyte CD16+C1","UQCRB"
"BCAT2",0.00193237521971636,0.276736037694896,0.222,0.033,1,"Monocyte CD16+C1","BCAT2"
"CHUK",0.00193867146847592,0.378415204177406,0.222,0.033,1,"Monocyte CD16+C1","CHUK"
"SDCBP.4",0.00194460479102152,0.65001099551231,0.667,0.2,1,"Monocyte CD16+C1","SDCBP"
"ATP6V1F.6",0.00194635028175234,0.912059431317218,0.889,0.361,1,"Monocyte CD16+C1","ATP6V1F"
"RIC1.3",0.00195842986099988,0.379905258517805,0.556,0.138,1,"Monocyte CD16+C1","RIC1"
"EAF2.3",0.00197622830711904,0.413456595518783,0.333,0.065,1,"Monocyte CD16+C1","EAF2"
"SRSF9.2",0.00204269666986427,0.518204630855627,0.889,0.269,1,"Monocyte CD16+C1","SRSF9"
"ANAPC15.1",0.00205159614072566,0.42675408762206,0.556,0.139,1,"Monocyte CD16+C1","ANAPC15"
"SNAPC3",0.0020612595179193,0.29654411805622,0.222,0.033,1,"Monocyte CD16+C1","SNAPC3"
"YJU2.1",0.00206141188181461,0.26752007395958,0.333,0.063,1,"Monocyte CD16+C1","YJU2"
"MOB1A.6",0.0020744021388134,0.867147928223985,0.778,0.315,1,"Monocyte CD16+C1","MOB1A"
"PEX10",0.00208519388738288,0.388515313379503,0.222,0.033,1,"Monocyte CD16+C1","PEX10"
"RP11-160E2.6.1",0.00210053749300754,0.299885490711703,0.333,0.064,1,"Monocyte CD16+C1","RP11-160E2.6"
"ATP5MJ.5",0.00210198964084908,1.09101364376815,0.778,0.336,1,"Monocyte CD16+C1","ATP5MJ"
"ITGA5.1",0.00214664417617476,0.344619197057675,0.333,0.064,1,"Monocyte CD16+C1","ITGA5"
"ZNF254",0.00216428892757424,0.357086369310433,0.222,0.033,1,"Monocyte CD16+C1","ZNF254"
"MPG.1",0.0021654794874329,0.44212926656304,0.667,0.181,1,"Monocyte CD16+C1","MPG"
"TRAPPC12",0.00217837146218845,0.335673654811701,0.333,0.065,1,"Monocyte CD16+C1","TRAPPC12"
"FBXW5.6",0.00218415628352529,0.616870931898278,0.667,0.197,1,"Monocyte CD16+C1","FBXW5"
"RPS15.7",0.00221407312425303,-0.733021262357513,1,0.978,1,"Monocyte CD16+C1","RPS15"
"MKRN1",0.00222183551703719,0.711491929471629,0.667,0.208,1,"Monocyte CD16+C1","MKRN1"
"C1orf112",0.00223677017240724,0.250759952318156,0.111,0.01,1,"Monocyte CD16+C1","C1orf112"
"TRAF7",0.00224859622800481,0.285671131668117,0.333,0.064,1,"Monocyte CD16+C1","TRAF7"
"TGFBI.2",0.00226247770460189,0.60549331261199,0.333,0.069,1,"Monocyte CD16+C1","TGFBI"
"IGLV1-51",0.00229126079442942,-0.370273076663816,0.111,0.01,1,"Monocyte CD16+C1","IGLV1-51"
"SMG9",0.00229969028794284,0.722716753048724,0.222,0.035,1,"Monocyte CD16+C1","SMG9"
"C8orf58",0.00230036769990773,0.32914609290182,0.111,0.01,1,"Monocyte CD16+C1","C8orf58"
"MFSD14B",0.00231054718046077,0.324182149841478,0.222,0.034,1,"Monocyte CD16+C1","MFSD14B"
"ECI1",0.00231606824554519,0.38990476707586,0.222,0.034,1,"Monocyte CD16+C1","ECI1"
"TSPO.10",0.00231953971302555,1.0776624953388,0.889,0.488,1,"Monocyte CD16+C1","TSPO"
"RDH11",0.00232604975836156,0.610356876781886,0.333,0.068,1,"Monocyte CD16+C1","RDH11"
"ZADH2",0.00235478004796034,0.858113115625648,0.222,0.036,1,"Monocyte CD16+C1","ZADH2"
"MAP3K8.7",0.00236418831050531,0.769481412437235,0.778,0.284,1,"Monocyte CD16+C1","MAP3K8"
"RPL19.10",0.00239868418462974,-0.764621407551438,1,0.98,1,"Monocyte CD16+C1","RPL19"
"IGBP1",0.00243313857573584,0.503730127250222,0.889,0.274,1,"Monocyte CD16+C1","IGBP1"
"SRGN.9",0.00244891538446404,0.924013246551389,1,0.586,1,"Monocyte CD16+C1","SRGN"
"GBP1.1",0.00245349636220674,0.359864006774122,0.333,0.066,1,"Monocyte CD16+C1","GBP1"
"COPS5",0.0024699660721462,0.513253442320763,0.556,0.145,1,"Monocyte CD16+C1","COPS5"
"MRGBP",0.0024933306871917,0.252657272255392,0.222,0.034,1,"Monocyte CD16+C1","MRGBP"
"CCNQ",0.00249955574946459,0.288073481637772,0.333,0.065,1,"Monocyte CD16+C1","CCNQ"
"KCNK6",0.00252704165093027,0.265118295714846,0.222,0.034,1,"Monocyte CD16+C1","KCNK6"
"MYLPF",0.00256312529526369,0.320888510407746,0.111,0.01,1,"Monocyte CD16+C1","MYLPF"
"EIF4EBP1.8",0.00258023583394452,0.405632814044817,0.444,0.104,1,"Monocyte CD16+C1","EIF4EBP1"
"P3H1",0.00258876787829901,0.514535809897702,0.222,0.035,1,"Monocyte CD16+C1","P3H1"
"PLCG2.4",0.00262255290171,0.291205382244688,0.333,0.066,1,"Monocyte CD16+C1","PLCG2"
"RSPRY1",0.00263328367832754,0.52566816735605,0.222,0.035,1,"Monocyte CD16+C1","RSPRY1"
"LINC00877.2",0.00268026909310555,0.780000339113996,0.222,0.036,1,"Monocyte CD16+C1","LINC00877"
"CHM",0.00268729920163311,0.41229776922152,0.222,0.035,1,"Monocyte CD16+C1","CHM"
"PLXDC2.2",0.00271714309963811,0.385540594725389,0.333,0.068,1,"Monocyte CD16+C1","PLXDC2"
"HLA-DQA2.1",0.00274921831834644,0.673784151170393,0.222,0.036,1,"Monocyte CD16+C1","HLA-DQA2"
"ZNF3.1",0.0027555607544686,0.315869445681609,0.222,0.034,1,"Monocyte CD16+C1","ZNF3"
"SEM1.3",0.00279219594809919,0.53758058663008,0.889,0.277,1,"Monocyte CD16+C1","SEM1"
"RELL2",0.00279422307701628,0.522170598243285,0.222,0.035,1,"Monocyte CD16+C1","RELL2"
"MYO5A",0.00280108649256573,0.476186444703001,0.333,0.069,1,"Monocyte CD16+C1","MYO5A"
"P2RX1.2",0.00281037196150591,0.358833070687758,0.222,0.035,1,"Monocyte CD16+C1","P2RX1"
"IDH2.5",0.00281611473590071,0.652302136310218,0.667,0.2,1,"Monocyte CD16+C1","IDH2"
"TOR4A",0.00286992364023927,0.323229738551206,0.111,0.01,1,"Monocyte CD16+C1","TOR4A"
"RALY.4",0.00288078725222961,0.6887757965162,1,0.383,1,"Monocyte CD16+C1","RALY"
"ZNF672",0.00290806158626617,0.369638153549762,0.222,0.035,1,"Monocyte CD16+C1","ZNF672"
"DHRS4L2",0.00294130724278455,0.371391489693203,0.222,0.035,1,"Monocyte CD16+C1","DHRS4L2"
"ACSL5.2",0.00294874920007424,0.421875873472268,0.333,0.068,1,"Monocyte CD16+C1","ACSL5"
"ARPC3.9",0.00300404899361046,0.91379273507548,1,0.728,1,"Monocyte CD16+C1","ARPC3"
"GPAT4",0.00300490573779572,0.385963265068264,0.333,0.068,1,"Monocyte CD16+C1","GPAT4"
"SEPTIN9.6",0.00301119735447683,0.755306255932217,1,0.527,1,"Monocyte CD16+C1","SEPTIN9"
"SH3TC1.2",0.00301714276916742,0.368083698550869,0.222,0.035,1,"Monocyte CD16+C1","SH3TC1"
"GMIP.1",0.00302510374249331,0.430152444662016,0.444,0.106,1,"Monocyte CD16+C1","GMIP"
"TUBB.3",0.00302702389157217,0.668697480715467,0.889,0.342,1,"Monocyte CD16+C1","TUBB"
"FGD5-AS1",0.00302902614206049,0.739577266916403,0.444,0.114,1,"Monocyte CD16+C1","FGD5-AS1"
"UBALD1",0.00303871614856682,0.379045337413308,0.222,0.035,1,"Monocyte CD16+C1","UBALD1"
"MOB3A.3",0.00304780265889156,0.345814608425711,0.556,0.143,1,"Monocyte CD16+C1","MOB3A"
"BCL2L2",0.00306994052321801,0.355494341879204,0.111,0.01,1,"Monocyte CD16+C1","BCL2L2"
"RPS19.6",0.00307142222884274,0.513373480305682,1,0.98,1,"Monocyte CD16+C1","RPS19"
"GSTO1.8",0.00309536389543993,0.492037662139278,0.667,0.197,1,"Monocyte CD16+C1","GSTO1"
"FADS2",0.00309796321421288,0.308882069445347,0.111,0.01,1,"Monocyte CD16+C1","FADS2"
"SUSD6.1",0.00310262225730837,0.474654907815863,0.333,0.07,1,"Monocyte CD16+C1","SUSD6"
"NANS.2",0.00310973681406491,0.253635442922262,0.333,0.067,1,"Monocyte CD16+C1","NANS"
"THG1L",0.00312562421755461,0.251114283813811,0.222,0.035,1,"Monocyte CD16+C1","THG1L"
"GUCY1B1",0.0031618689695307,0.262518851414322,0.111,0.01,1,"Monocyte CD16+C1","GUCY1B1"
"TAF10.1",0.0031628573386597,0.975253120826371,0.444,0.13,1,"Monocyte CD16+C1","TAF10"
"APOBEC3C.5",0.00317443704003989,0.492493581813515,0.444,0.107,1,"Monocyte CD16+C1","APOBEC3C"
"YIPF1",0.00317593558519594,0.250514923674802,0.222,0.035,1,"Monocyte CD16+C1","YIPF1"
"SLC35E3",0.00318243168218314,0.369395903254617,0.222,0.035,1,"Monocyte CD16+C1","SLC35E3"
"LAMTOR4.7",0.00322459839431089,0.896513184831015,1,0.535,1,"Monocyte CD16+C1","LAMTOR4"
"PLRG1.1",0.00329531724032352,0.373385823020809,0.333,0.068,1,"Monocyte CD16+C1","PLRG1"
"CD3E.13",0.00329679229597316,-2.77247832382735,0.111,0.592,1,"Monocyte CD16+C1","CD3E"
"ECI2",0.0033380986129463,0.374231381444686,0.333,0.069,1,"Monocyte CD16+C1","ECI2"
"NBPF26.5",0.003365033416052,0.582327202223534,0.778,0.262,1,"Monocyte CD16+C1","NBPF26"
"PCGF1",0.0033992055315953,0.369084705382335,0.222,0.036,1,"Monocyte CD16+C1","PCGF1"
"CHCHD1",0.0034026310575806,0.478660597582224,0.333,0.07,1,"Monocyte CD16+C1","CHCHD1"
"EVI5.2",0.00341310743510239,0.38276418208731,0.222,0.036,1,"Monocyte CD16+C1","EVI5"
"PPP1CA.8",0.00343120112103145,0.690751004436256,1,0.504,1,"Monocyte CD16+C1","PPP1CA"
"RP5-908M14.9",0.00343725884121245,0.36177458627392,0.111,0.011,1,"Monocyte CD16+C1","RP5-908M14.9"
"CD99.10",0.00345743483896152,-2.06273414087606,0.222,0.646,1,"Monocyte CD16+C1","CD99"
"ARAP1.6",0.00346418339755919,0.308514609879187,0.444,0.107,1,"Monocyte CD16+C1","ARAP1"
"TBCB.5",0.0034999177543204,0.819494206236389,0.778,0.305,1,"Monocyte CD16+C1","TBCB"
"MACROH2A1.10",0.0035048390117877,0.669023097481405,0.778,0.269,1,"Monocyte CD16+C1","MACROH2A1"
"COMMD9.2",0.0035133030285535,0.477083597261312,0.444,0.11,1,"Monocyte CD16+C1","COMMD9"
"RAP1B.10",0.0035406790004513,0.722708299238844,1,0.455,1,"Monocyte CD16+C1","RAP1B"
"TFDP1",0.00354987050033721,0.391336355258301,0.333,0.07,1,"Monocyte CD16+C1","TFDP1"
"SCLT1.5",0.00358661000296602,0.561408623177152,0.444,0.113,1,"Monocyte CD16+C1","SCLT1"
"BANF1.3",0.00358670150405744,0.664226619306403,0.778,0.27,1,"Monocyte CD16+C1","BANF1"
"PSMA2",0.00358776224447022,0.350927024892906,0.333,0.069,1,"Monocyte CD16+C1","PSMA2"
"INPP4A.2",0.00365680039927932,0.322475490409923,0.444,0.106,1,"Monocyte CD16+C1","INPP4A"
"IL32.12",0.00366757750247945,-3.05084263808264,0,0.529,1,"Monocyte CD16+C1","IL32"
"H2AJ.3",0.00367810719252491,0.391605876717304,0.667,0.192,1,"Monocyte CD16+C1","H2AJ"
"KIF5B",0.00369177079785011,0.478238284242641,0.889,0.286,1,"Monocyte CD16+C1","KIF5B"
"CTDNEP1.1",0.00369731339106734,0.517783464396575,0.333,0.072,1,"Monocyte CD16+C1","CTDNEP1"
"PSMB8.3",0.0037718981465772,0.754925464432084,1,0.409,1,"Monocyte CD16+C1","PSMB8"
"G6PC3",0.00377564145039213,0.255874887853499,0.222,0.036,1,"Monocyte CD16+C1","G6PC3"
"SYK.12",0.00379081795511328,0.836938306664977,0.444,0.12,1,"Monocyte CD16+C1","SYK"
"CHMP6",0.00383433091776714,0.368865491937894,0.333,0.07,1,"Monocyte CD16+C1","CHMP6"
"METTL1",0.00384055352061792,0.360428077912209,0.111,0.011,1,"Monocyte CD16+C1","METTL1"
"ROMO1.2",0.00387560968922,0.748291996167889,0.778,0.3,1,"Monocyte CD16+C1","ROMO1"
"FASTKD2",0.00392452207987383,0.466687477215168,0.333,0.071,1,"Monocyte CD16+C1","FASTKD2"
"PLEK.9",0.00394726854479487,0.643893959117269,0.889,0.328,1,"Monocyte CD16+C1","PLEK"
"S100A8.13",0.00399207113272125,-1.86371332642603,0.778,0.249,1,"Monocyte CD16+C1","S100A8"
"EXOSC9.1",0.00399572169395328,0.365272734168512,0.333,0.07,1,"Monocyte CD16+C1","EXOSC9"
"STX8.3",0.00400339134278287,0.307270154940331,0.556,0.146,1,"Monocyte CD16+C1","STX8"
"TEN1",0.00402498469425329,0.345826572528451,0.333,0.07,1,"Monocyte CD16+C1","TEN1"
"COMMD5.2",0.00406656462064178,0.402029925357161,0.333,0.071,1,"Monocyte CD16+C1","COMMD5"
"RB1.7",0.00407812185444306,0.38406686563847,0.667,0.194,1,"Monocyte CD16+C1","RB1"
"RPL13.11",0.0040819271854257,-0.761192801007878,1,0.989,1,"Monocyte CD16+C1","RPL13"
"RNF114",0.00410022050811607,0.585874803742707,0.667,0.21,1,"Monocyte CD16+C1","RNF114"
"CNEP1R1.1",0.00411467309498197,0.366575076691583,0.222,0.037,1,"Monocyte CD16+C1","CNEP1R1"
"FAM126A.1",0.00417487944040098,0.345673421503036,0.222,0.037,1,"Monocyte CD16+C1","FAM126A"
"MEX3C",0.0041748794455718,0.373501623962555,0.222,0.037,1,"Monocyte CD16+C1","MEX3C"
"B3GALT4",0.0042098507715635,0.373324492076229,0.222,0.037,1,"Monocyte CD16+C1","B3GALT4"
"TIMM13.1",0.00422697129768717,0.524135639140479,0.556,0.159,1,"Monocyte CD16+C1","TIMM13"
"NOP10.7",0.00424120880137767,0.757278766170426,0.667,0.228,1,"Monocyte CD16+C1","NOP10"
"MYO1F.8",0.00425021915991637,0.363917401005045,0.778,0.243,1,"Monocyte CD16+C1","MYO1F"
"RPS27.9",0.00426136599417631,-0.921725434177114,1,0.978,1,"Monocyte CD16+C1","RPS27"
"AAMP",0.0042632124016022,0.610382718435107,0.444,0.117,1,"Monocyte CD16+C1","AAMP"
"SNF8.1",0.00426378055268949,0.472811713679335,0.556,0.154,1,"Monocyte CD16+C1","SNF8"
"NEAT1.11",0.00427171707959375,0.692134415755638,1,0.482,1,"Monocyte CD16+C1","NEAT1"
"GLRX3",0.00430835024838806,0.318619578131958,0.444,0.108,1,"Monocyte CD16+C1","GLRX3"
"CDA.2",0.00434619570811464,0.289444527771516,0.333,0.071,1,"Monocyte CD16+C1","CDA"
"SRC",0.00436497958391043,0.346354360774028,0.111,0.011,1,"Monocyte CD16+C1","SRC"
"SERTAD2.3",0.00437324326101952,0.439168608390555,0.444,0.112,1,"Monocyte CD16+C1","SERTAD2"
"COMMD1",0.00437925561019106,0.451523323998772,0.444,0.112,1,"Monocyte CD16+C1","COMMD1"
"RCN1",0.00448677666902153,0.366610696925085,0.222,0.037,1,"Monocyte CD16+C1","RCN1"
"CPEB3",0.00450629673426158,0.353865943234158,0.111,0.011,1,"Monocyte CD16+C1","CPEB3"
"LRCH4.1",0.00459210910934081,0.423534250315173,0.444,0.112,1,"Monocyte CD16+C1","LRCH4"
"URB2",0.00459306390973227,0.351399892196048,0.111,0.011,1,"Monocyte CD16+C1","URB2"
"CD36.1",0.00461765208842165,0.401570849773461,0.333,0.073,1,"Monocyte CD16+C1","CD36"
"VASH1",0.00461904088945138,0.361787947458991,0.111,0.011,1,"Monocyte CD16+C1","VASH1"
"FASLG",0.00462232079593051,0.34621188096094,0.111,0.011,1,"Monocyte CD16+C1","FASLG"
"GPN3",0.0046349059057891,0.521487961534468,0.222,0.039,1,"Monocyte CD16+C1","GPN3"
"ANKRD27",0.00466399192539486,0.361004322620021,0.222,0.037,1,"Monocyte CD16+C1","ANKRD27"
"TPI1.5",0.0047064953753798,0.936266713386861,0.889,0.503,1,"Monocyte CD16+C1","TPI1"
"NDUFS6.5",0.00470722210434597,0.507972540718378,0.778,0.248,1,"Monocyte CD16+C1","NDUFS6"
"TALDO1.9",0.0047463180412012,0.66496880704531,0.889,0.314,1,"Monocyte CD16+C1","TALDO1"
"POMP.7",0.00475871008844095,0.708463978571269,0.778,0.306,1,"Monocyte CD16+C1","POMP"
"WIPI1.1",0.00475984302218401,0.366384063280582,0.222,0.038,1,"Monocyte CD16+C1","WIPI1"
