entrez cluster avg_diff
55505 RG-div1 -0.287953131
55006 RG-div1 -0.28816315
2079 RG-div1 0.288300405
22868 RG-div1 -0.288439879
26284 RG-div1 0.28849977
6139 RG-div1 -0.288565712
5691 RG-div1 0.289152264
55671 RG-div1 0.289152699
1487 RG-div1 -0.289226748
6390 RG-div1 0.289256171
NA RG-div1 -0.289328691
1994 RG-div1 0.289367121
60674 RG-div1 -0.289393246
51633 RG-div1 0.289404819
2717 RG-div1 -0.289474724
38 RG-div1 -0.289927268
58493 RG-div1 0.290082797
6938 RG-div1 -0.290091421
9801 RG-div1 0.290094161
26022 RG-div1 0.290148854
3608 RG-div1 0.290430382
54904 RG-div1 -0.290741067
7415 RG-div1 0.291050646
65265 RG-div1 0.291308288
7025 RG-div1 0.291579257
8443 RG-div1 0.291680876
84545 RG-div1 -0.291722649
5481 RG-div1 -0.291839464
10600 RG-div1 0.291875263
11276 RG-div1 -0.292275656
93487 RG-div1 0.292305716
10482 RG-div1 0.292361104
25941 RG-div1 0.292479794
51193 RG-div1 0.292557405
5537 RG-div1 -0.292670789
90411 RG-div1 0.292786246
NA RG-div1 -0.293040684
1499 RG-div1 0.293282839
5289 RG-div1 -0.293570588
7203 RG-div1 0.29387786
51720 RG-div1 -0.293948729
84661 RG-div1 -0.294654435
23089 RG-div1 0.294714978
221079 RG-div1 0.294881433
25983 RG-div1 0.295889947
28978 RG-div1 -0.295898631
63897 RG-div1 0.296076565
NA RG-div1 -0.296541974
51691 RG-div1 0.296670278
55122 RG-div1 0.296708387
100505876 RG-div1 0.29701887
66036 RG-div1 -0.297176598
5203 RG-div1 -0.297486251
1153 RG-div1 -0.297489581
3837 RG-div1 0.297679006
9616 RG-div1 -0.297901773
5903 RG-div1 0.298026937
8660 RG-div1 0.298128363
51647 RG-div1 0.298367539
10135 RG-div1 0.298577831
80254 RG-div1 0.298828821
51188 RG-div1 0.299202035
22905 RG-div1 -0.299329526
54973 RG-div1 0.299453793
100125387 RG-div1 0.299575258
6726 RG-div1 0.299995923
195827 RG-div1 0.308309747
28971 RG-div1 0.923628531
60496 RG-div1 -0.628860947
10157 RG-div1 1.031092995
18 RG-div1 0.370734322
5825 RG-div1 0.721770665
6059 RG-div1 0.408255416
171586 RG-div1 1.365000471
63874 RG-div1 1.316446801
58527 RG-div1 -1.716559454
29777 RG-div1 0.482524109
NA RG-div1 -0.38569269
NA RG-div1 1.259622056
NA RG-div1 1.373134891
NA RG-div1 0.700911218
NA RG-div1 0.591793419
NA RG-div1 0.578255005
NA RG-div1 0.624090648
NA RG-div1 -0.699832818
NA RG-div1 0.370373831
NA RG-div1 -0.581249228
NA RG-div1 0.553508812
NA RG-div1 0.83243475
NA RG-div1 -0.426997887
NA RG-div1 0.920918636
10449 RG-div1 0.628124911
31 RG-div1 -0.32476657
28976 RG-div1 0.46540172
34 RG-div1 0.41176568
22985 RG-div1 -0.376041029
57001 RG-div1 0.340555687
11332 RG-div1 -0.732113418
23597 RG-div1 0.777819666
2181 RG-div1 0.629441468
87 RG-div1 0.585374334
81 RG-div1 0.626533741
10121 RG-div1 -0.526329805
57180 RG-div1 0.925980623
64431 RG-div1 -0.697790339
90 RG-div1 0.815058948
97 RG-div1 0.368560144
6868 RG-div1 0.361682519
8754 RG-div1 0.993487697
11174 RG-div1 0.707082193
109 RG-div1 1.160888173
119 RG-div1 -0.517623861
137872 RG-div1 0.927115526
51094 RG-div1 -0.477121648
79602 RG-div1 0.386669052
132 RG-div1 0.68000631
23394 RG-div1 -0.37107478
22850 RG-div1 0.755674971
11047 RG-div1 0.253149891
158 RG-div1 0.410296133
159 RG-div1 0.531665024
121536 RG-div1 0.38087216
NA RG-div1 1.426705724
4299 RG-div1 0.419513648
10939 RG-div1 0.509230071
125061 RG-div1 -0.378547966
55109 RG-div1 -0.318193267
192669 RG-div1 0.589481662
192670 RG-div1 -0.415215182
55326 RG-div1 0.340220333
25909 RG-div1 0.40694362
191 RG-div1 0.801749841
54806 RG-div1 1.037657194
83543 RG-div1 1.224017856
51390 RG-div1 0.806867424
9255 RG-div1 -0.533876212
84962 RG-div1 1.541771997
204 RG-div1 0.317566787
9590 RG-div1 0.776663769
10270 RG-div1 0.289988672
10142 RG-div1 -0.943173143
79647 RG-div1 0.462741651
10000 RG-div1 -0.820335186
217 RG-div1 -0.346236067
4329 RG-div1 0.670873679
501 RG-div1 0.623295195
223 RG-div1 0.722720201
226 RG-div1 0.346942174
79868 RG-div1 0.346481006
10189 RG-div1 0.332207617
219287 RG-div1 -1.287360541
51421 RG-div1 0.876938498
201283 RG-div1 -0.872648814
119504 RG-div1 0.289531397
51434 RG-div1 0.355240184
9068 RG-div1 1.186041091
287 RG-div1 -0.391144379
288 RG-div1 -2.550846845
162282 RG-div1 1.396515474
54882 RG-div1 0.647024279
NA RG-div1 -0.372770575
29123 RG-div1 -0.368236883
23253 RG-div1 -0.353966957
124930 RG-div1 -1.36493026
84210 RG-div1 1.349470439
441430 RG-div1 1.317379369
441425 RG-div1 1.410181825
728747 RG-div1 1.514567854
23243 RG-div1 -0.620620187
84250 RG-div1 0.312911805
57730 RG-div1 -0.480940366
51239 RG-div1 -0.333865993
91369 RG-div1 0.385386731
56899 RG-div1 -1.008816432
54443 RG-div1 1.780403122
203859 RG-div1 0.706518725
81611 RG-div1 1.21651839
302 RG-div1 0.828076523
304 RG-div1 0.787112116
308 RG-div1 1.026485241
309 RG-div1 0.442633809
310 RG-div1 0.275267311
NA RG-div1 0.68642283
NA RG-div1 0.44717298
NA RG-div1 0.897280806
161 RG-div1 0.326236148
26985 RG-div1 0.36363466
1176 RG-div1 -0.319936236
55745 RG-div1 -0.515234176
317 RG-div1 0.415816439
323 RG-div1 0.570194955
328 RG-div1 -0.318108407
83464 RG-div1 -0.355800494
333 RG-div1 -1.486199018
128240 RG-div1 0.783908361
23780 RG-div1 0.988486629
81575 RG-div1 1.132677598
334 RG-div1 0.32036384
54840 RG-div1 0.488628076
116984 RG-div1 1.065320005
9870 RG-div1 -0.430384407
375 RG-div1 -0.593814679
55082 RG-div1 -0.399336621
392 RG-div1 -0.437349811
9824 RG-div1 1.570667573
89839 RG-div1 1.990845826
84986 RG-div1 2.18194863
9743 RG-div1 -0.321806459
115703 RG-div1 0.795275188
394 RG-div1 0.612505193
26084 RG-div1 0.447367817
9459 RG-div1 1.146161133
8874 RG-div1 -1.118370982
57492 RG-div1 -0.577382241
84159 RG-div1 0.360022859
25820 RG-div1 -0.534624297
200894 RG-div1 0.768698402
51326 RG-div1 -0.371900132
10123 RG-div1 -1.689313636
23204 RG-div1 0.837290472
10550 RG-div1 -0.401750988
151188 RG-div1 1.159417091
9915 RG-div1 0.39193445
10109 RG-div1 -0.372420551
10093 RG-div1 -0.5914524
10777 RG-div1 -3.842844964
50807 RG-div1 0.391142238
8853 RG-div1 0.345278501
51008 RG-div1 0.302904755
10973 RG-div1 0.577770202
25842 RG-div1 0.364424179
55723 RG-div1 2.390453302
55870 RG-div1 -0.33918245
9070 RG-div1 0.444959947
439 RG-div1 0.663665655
54529 RG-div1 0.454777867
444 RG-div1 0.890216786
259266 RG-div1 1.89942432
54829 RG-div1 -1.76738004
80150 RG-div1 0.520986202
171023 RG-div1 0.490104617
55252 RG-div1 0.412298811
80816 RG-div1 -2.242935624
29028 RG-div1 1.506312801
79915 RG-div1 0.778385552
79969 RG-div1 -1.339449844
85300 RG-div1 -2.656334549
11101 RG-div1 0.549370609
467 RG-div1 0.793212883
468 RG-div1 0.337691279
1388 RG-div1 0.328581479
55729 RG-div1 0.555469475
84938 RG-div1 0.72441879
10533 RG-div1 0.359253126
25923 RG-div1 0.351650199
472 RG-div1 0.379263878
57205 RG-div1 0.680064847
476 RG-div1 0.506403253
477 RG-div1 0.580637586
482 RG-div1 0.467379121
483 RG-div1 -0.356933656
488 RG-div1 -0.434250456
493 RG-div1 0.612089843
27032 RG-div1 -0.43498509
509 RG-div1 -0.346986622
516 RG-div1 -0.46553106
522 RG-div1 -0.450064366
539 RG-div1 -0.343095067
533 RG-div1 -0.571348249
93974 RG-div1 -0.746947612
545 RG-div1 0.647335055
51374 RG-div1 0.57387653
546 RG-div1 -0.421542253
6310 RG-div1 -1.912515553
6311 RG-div1 0.477979204
4287 RG-div1 -0.309910881
6314 RG-div1 0.457541871
552889 RG-div1 -0.376125614
550 RG-div1 0.303661939
6790 RG-div1 2.292713175
9212 RG-div1 2.112846829
26053 RG-div1 -0.914574879
558 RG-div1 0.811551314
51582 RG-div1 0.622249958
567 RG-div1 0.422955661
8706 RG-div1 0.452552754
148789 RG-div1 0.724317993
135152 RG-div1 0.696034886
9531 RG-div1 0.474651655
577 RG-div1 0.346864343
8815 RG-div1 0.365783547
6045 RG-div1 0.519836096
580 RG-div1 1.406082381
11176 RG-div1 -0.335649084
92482 RG-div1 0.30865014
583 RG-div1 0.928451089
585 RG-div1 0.880305635
55212 RG-div1 -0.643724185
56987 RG-div1 0.784858135
100421045 RG-div1 0.994581465
54828 RG-div1 -0.404880057
53335 RG-div1 -1.381302883
64919 RG-div1 -2.147531091
55859 RG-div1 -1.192533788
56271 RG-div1 -0.392100743
80114 RG-div1 0.831980574
332 RG-div1 1.823275013
57448 RG-div1 -0.428396696
10904 RG-div1 -1.070587171
641 RG-div1 1.636200643
282991 RG-div1 -0.614380728
55589 RG-div1 0.275932334
655 RG-div1 1.046416809
658 RG-div1 1.351602342
9790 RG-div1 -0.314553271
664 RG-div1 -0.374508399
91653 RG-div1 1.419357103
672 RG-div1 1.678112754
675 RG-div1 1.954351016
8019 RG-div1 -0.632057099
29117 RG-div1 0.325641098
10902 RG-div1 0.440160517
65980 RG-div1 -0.879713558
64979 RG-div1 1.708961545
55299 RG-div1 0.312226396
55845 RG-div1 -0.480688271
27154 RG-div1 0.311699989
682 RG-div1 0.455871795
22903 RG-div1 0.636157072
694 RG-div1 -0.539526324
7832 RG-div1 0.387275267
10950 RG-div1 0.684233616
8945 RG-div1 -0.630612388
699 RG-div1 2.088016852
701 RG-div1 2.428524755
9184 RG-div1 1.078904295
84811 RG-div1 0.782446338
8896 RG-div1 0.283392638
28969 RG-div1 -2.04677638
79096 RG-div1 0.666706436
51501 RG-div1 -0.315688035
79794 RG-div1 1.547946224
113246 RG-div1 -0.326679903
91574 RG-div1 0.262978763
56967 RG-div1 -0.488901807
11161 RG-div1 0.259436363
80017 RG-div1 0.32845041
9556 RG-div1 -0.356062394
84529 RG-div1 1.067133602
89927 RG-div1 -0.533169796
29035 RG-div1 -0.403055679
29105 RG-div1 0.329760407
162681 RG-div1 0.958001679
84798 RG-div1 1.131339735
54955 RG-div1 0.386067447
55732 RG-div1 1.409939293
128061 RG-div1 -0.835686605
400793 RG-div1 0.6689198
54964 RG-div1 -0.490594441
10485 RG-div1 0.363034892
8209 RG-div1 -0.396673666
54058 RG-div1 1.433842114
79680 RG-div1 0.590604682
205327 RG-div1 0.400087079
205428 RG-div1 0.661654471
132321 RG-div1 0.363037982
201725 RG-div1 0.760549345
375444 RG-div1 1.998484107
65250 RG-div1 -0.365545822
51250 RG-div1 0.304829332
56892 RG-div1 1.689641422
203228 RG-div1 0.390121651
771 RG-div1 0.347046492
79886 RG-div1 0.484669599
777 RG-div1 -2.668597168
8618 RG-div1 -0.829234988
10241 RG-div1 0.435703552
800 RG-div1 0.508529522
813 RG-div1 0.317749883
814 RG-div1 -1.848074729
819 RG-div1 -0.347216057
822 RG-div1 1.206479687
22900 RG-div1 0.96120133
833 RG-div1 0.642126564
399726 RG-div1 1.154218625
401237 RG-div1 -0.821002046
113201 RG-div1 0.315130147
57082 RG-div1 1.780258517
836 RG-div1 0.824628225
839 RG-div1 0.817676331
831 RG-div1 0.448675484
865 RG-div1 0.451788561
867 RG-div1 0.487238923
23468 RG-div1 0.545262994
23466 RG-div1 0.433061061
25776 RG-div1 -0.460846128
165055 RG-div1 0.783779195
64770 RG-div1 0.326572383
80071 RG-div1 1.148713797
284992 RG-div1 1.317937507
100129792 RG-div1 0.280383233
154467 RG-div1 0.610632213
129881 RG-div1 1.265750964
57821 RG-div1 1.004762367
343099 RG-div1 1.586694894
55246 RG-div1 0.75280671
91057 RG-div1 0.371205792
124808 RG-div1 0.447084368
57003 RG-div1 0.709537706
8030 RG-div1 0.647479874
84318 RG-div1 0.474734993
55704 RG-div1 -0.694425328
60492 RG-div1 -0.762384665
890 RG-div1 1.544182214
891 RG-div1 1.968679418
9133 RG-div1 1.969975291
9134 RG-div1 0.733535268
899 RG-div1 1.58727199
900 RG-div1 0.648563563
902 RG-div1 0.313892948
10983 RG-div1 -0.430911845
8812 RG-div1 0.572131621
4171 RG-div1 0.394942263
81669 RG-div1 -0.429605424
219771 RG-div1 0.502195536
9738 RG-div1 0.594086933
22948 RG-div1 0.573022505
643180 RG-div1 -0.386479766
644131 RG-div1 -1.153641039
51622 RG-div1 -0.770868477
221960 RG-div1 -0.414848154
8763 RG-div1 0.319837106
4345 RG-div1 -2.173015715
100133941 RG-div1 -1.517446143
938 RG-div1 -1.058784127
23607 RG-div1 0.641984753
4179 RG-div1 -0.644423745
965 RG-div1 1.917108316
4267 RG-div1 0.55803411
83692 RG-div1 0.594751107
81602 RG-div1 0.408362042
146059 RG-div1 0.639774497
8881 RG-div1 0.612158622
991 RG-div1 1.688291004
8697 RG-div1 0.317371508
994 RG-div1 1.463569311
995 RG-div1 2.240514711
996 RG-div1 0.971153014
11140 RG-div1 -0.398726862
998 RG-div1 -0.693716921
8318 RG-div1 1.625117792
990 RG-div1 1.235692795
8317 RG-div1 1.084524922
79577 RG-div1 0.304976254
157313 RG-div1 1.977992795
83461 RG-div1 1.878640916
55038 RG-div1 1.709919036
113130 RG-div1 2.175013929
83879 RG-div1 0.840357902
55536 RG-div1 1.165462659
55143 RG-div1 1.747791059
8558 RG-div1 0.570285299
983 RG-div1 2.284480446
984 RG-div1 0.337526344
1017 RG-div1 1.393331783
1019 RG-div1 0.863045259
8851 RG-div1 -1.080835295
55755 RG-div1 0.932205926
80279 RG-div1 0.336124731
1027 RG-div1 0.378396212
1033 RG-div1 1.910139383
1036 RG-div1 1.086177359
50937 RG-div1 1.45080841
9425 RG-div1 0.274047125
1649 RG-div1 -0.465783224
27443 RG-div1 -0.581238773
10658 RG-div1 -0.500190743
10659 RG-div1 -0.500320426
56853 RG-div1 -1.802007581
9620 RG-div1 1.057247412
1060 RG-div1 0.563059135
1062 RG-div1 2.078458575
1063 RG-div1 1.981646031
64946 RG-div1 1.248757116
2491 RG-div1 2.128621906
55835 RG-div1 0.616513126
64105 RG-div1 1.799676245
91687 RG-div1 1.498518714
79019 RG-div1 1.747754644
55839 RG-div1 2.038495808
79172 RG-div1 1.564305024
55166 RG-div1 1.627986503
80152 RG-div1 0.507747236
79682 RG-div1 1.436732307
387103 RG-div1 1.360457083
201134 RG-div1 1.043277603
145508 RG-div1 0.399293858
9662 RG-div1 1.538931534
22995 RG-div1 1.513433266
9859 RG-div1 -1.076270641
645455 RG-div1 -0.933701283
55125 RG-div1 0.981328042
80817 RG-div1 0.562027617
285753 RG-div1 1.052139685
221017 RG-div1 0.803159195
80321 RG-div1 1.173787205
84131 RG-div1 0.514836022
51134 RG-div1 0.861512243
64793 RG-div1 1.017508727
84902 RG-div1 0.523830563
91012 RG-div1 -0.452364152
1069 RG-div1 0.347169875
1072 RG-div1 -0.34830771
10668 RG-div1 0.344837676
NA RG-div1 0.707792512
10036 RG-div1 1.210399727
54927 RG-div1 0.333680074
1105 RG-div1 0.422666269
9557 RG-div1 0.44007591
1107 RG-div1 -1.436262032
1108 RG-div1 0.446180951
84181 RG-div1 -0.340965797
1111 RG-div1 1.451283984
11200 RG-div1 1.722608186
1663 RG-div1 -1.92775936
26973 RG-div1 0.314735918
9486 RG-div1 1.040371171
91612 RG-div1 0.31175767
152302 RG-div1 1.102357358
7335 RG-div1 -0.465920413
493856 RG-div1 0.318974279
11113 RG-div1 1.775822809
26586 RG-div1 1.529474487
150468 RG-div1 2.016201565
10970 RG-div1 0.366629725
9793 RG-div1 1.037212533
1120 RG-div1 0.885477785
688 RG-div1 0.385835305
1163 RG-div1 1.643454199
1164 RG-div1 1.952767889
23332 RG-div1 -0.325934906
23122 RG-div1 -0.484901696
56650 RG-div1 0.350834165
29121 RG-div1 0.356812868
1047 RG-div1 0.658204514
1192 RG-div1 1.074884293
1195 RG-div1 -0.760353831
79827 RG-div1 -3.050406969
63967 RG-div1 1.191992589
22883 RG-div1 0.522123637
1191 RG-div1 1.279196989
NA RG-div1 -0.541368873
56942 RG-div1 0.73423369
84319 RG-div1 0.301573055
123920 RG-div1 1.371818384
7555 RG-div1 0.417490445
255919 RG-div1 -0.443434687
29097 RG-div1 0.302066726
154043 RG-div1 0.996834909
1266 RG-div1 1.053749452
57472 RG-div1 -0.49354878
246175 RG-div1 -0.52064445
1267 RG-div1 0.406773286
10330 RG-div1 -1.037733298
10695 RG-div1 0.273163621
1271 RG-div1 0.757624885
54875 RG-div1 0.91122861
26047 RG-div1 -2.441739234
728577 RG-div1 1.172161264
11064 RG-div1 0.500332015
116840 RG-div1 0.467770408
55744 RG-div1 0.705381575
10466 RG-div1 -0.584143373
1301 RG-div1 0.717258743
1287 RG-div1 1.456324126
1288 RG-div1 1.287871472
1291 RG-div1 -0.434574866
1297 RG-div1 1.266312176
51397 RG-div1 0.60135088
23412 RG-div1 -1.039253906
54939 RG-div1 0.585797341
170622 RG-div1 -0.576985923
29099 RG-div1 -0.377616828
1312 RG-div1 0.410453239
9276 RG-div1 0.317131522
9318 RG-div1 -0.444544894
10920 RG-div1 0.393941197
375350 RG-div1 -0.598454115
84274 RG-div1 0.394587658
23603 RG-div1 -0.499476917
1353 RG-div1 -0.382808542
1355 RG-div1 0.484855765
10063 RG-div1 0.314091863
1337 RG-div1 -0.380466992
1340 RG-div1 -0.458799772
1347 RG-div1 -0.40853104
9167 RG-div1 -0.536783248
1350 RG-div1 -0.682372972
1362 RG-div1 0.362237814
1363 RG-div1 -0.873124819
221184 RG-div1 1.044811291
29894 RG-div1 0.488692409
53981 RG-div1 0.534186349
79869 RG-div1 0.594682127
1374 RG-div1 1.005376826
23418 RG-div1 -0.315988747
51185 RG-div1 -0.379187709
10488 RG-div1 0.387704017
9586 RG-div1 1.69111359
153222 RG-div1 -1.04657286
51232 RG-div1 0.508692986
83690 RG-div1 0.989753204
1398 RG-div1 0.500619978
1399 RG-div1 0.625353745
1400 RG-div1 -0.823286876
84809 RG-div1 -0.666950256
1407 RG-div1 0.572084295
1429 RG-div1 1.497639523
7812 RG-div1 -0.390621988
1434 RG-div1 0.638500219
55454 RG-div1 -0.964171122
114784 RG-div1 0.7037783
1454 RG-div1 -0.845635197
53944 RG-div1 0.735447116
1459 RG-div1 -0.533820713
79848 RG-div1 -0.394716642
80034 RG-div1 -1.796867471
1466 RG-div1 -0.761264885
1477 RG-div1 0.428073651
NA RG-div1 -0.341909294
1488 RG-div1 0.463569582
NA RG-div1 0.807915369
NA RG-div1 0.509270537
NA RG-div1 -0.814062623
10664 RG-div1 0.406976605
NA RG-div1 0.509417516
NA RG-div1 -0.574790687
NA RG-div1 1.49872752
NA RG-div1 1.054456861
51496 RG-div1 0.418674472
1490 RG-div1 1.338983062
1491 RG-div1 0.813013443
1495 RG-div1 0.511909259
1496 RG-div1 -2.610213708
8727 RG-div1 0.4116671
56259 RG-div1 -0.551799877
1500 RG-div1 0.603413226
1501 RG-div1 -0.54969347
1503 RG-div1 0.766988771
2017 RG-div1 -0.435026639
83992 RG-div1 -1.396987115
55917 RG-div1 -0.366600674
79004 RG-div1 -0.548144728
8450 RG-div1 -0.503478524
51596 RG-div1 -0.348334214
23316 RG-div1 -2.613524783
55280 RG-div1 0.336625805
1525 RG-div1 -1.857509089
51523 RG-div1 0.446715276
1727 RG-div1 0.319983612
54205 RG-div1 0.480376265
57404 RG-div1 0.511058043
3491 RG-div1 1.472302193
84418 RG-div1 0.31352064
27065 RG-div1 -2.423999528
23002 RG-div1 -0.321768053
1602 RG-div1 1.400808983
1605 RG-div1 0.829510408
1615 RG-div1 0.358751077
55157 RG-div1 1.068328443
1616 RG-div1 0.728485871
10926 RG-div1 0.9024319
706 RG-div1 1.16415728
79269 RG-div1 -0.308770894
54876 RG-div1 0.530202529
166614 RG-div1 -1.15447968
64421 RG-div1 0.397645159
167227 RG-div1 0.725147914
123879 RG-div1 0.599770751
23142 RG-div1 -0.320370661
84259 RG-div1 0.302234195
1641 RG-div1 -1.974616742
51181 RG-div1 0.793431626
23576 RG-div1 1.583147166
220042 RG-div1 1.77352398
1649 RG-div1 0.642973366
1663 RG-div1 1.308640503
440081 RG-div1 1.042130432
8886 RG-div1 -0.342475723
55308 RG-div1 0.417136307
11269 RG-div1 0.439317047
57062 RG-div1 -0.595085059
203522 RG-div1 -0.348725299
55661 RG-div1 -0.379653099
10212 RG-div1 0.843909698
7919 RG-div1 -0.472750872
79009 RG-div1 0.305183949
1666 RG-div1 0.340762063
8560 RG-div1 0.288775925
7913 RG-div1 0.838143144
57706 RG-div1 1.089241771
23258 RG-div1 0.866238257
55635 RG-div1 2.016830782
55789 RG-div1 1.438306674
51071 RG-div1 0.512001543
25861 RG-div1 1.277151029
160851 RG-div1 0.338560961
9162 RG-div1 -0.59261915
1718 RG-div1 0.76980572
79947 RG-div1 0.838407595
1719 RG-div1 1.339716001
1725 RG-div1 -0.450110766
25979 RG-div1 0.646771929
207063 RG-div1 0.855805231
55526 RG-div1 1.050723094
56616 RG-div1 -0.316969359
1729 RG-div1 0.319120874
81624 RG-div1 2.129930002
27292 RG-div1 -0.416996313
57609 RG-div1 -0.359735567
129563 RG-div1 -0.487011624
85458 RG-div1 0.550996636
27122 RG-div1 0.537179812
1737 RG-div1 0.308085962
10301 RG-div1 0.636649072
8847 RG-div1 0.348415813
1739 RG-div1 0.440646246
1740 RG-div1 -1.627080319
9231 RG-div1 0.410147698
22839 RG-div1 -1.390726489
9787 RG-div1 1.695069825
1746 RG-div1 -1.529894818
NA RG-div1 -1.610152256
1760 RG-div1 0.694191011
63950 RG-div1 1.039443586
1763 RG-div1 1.048166826
10294 RG-div1 -0.409210322
54788 RG-div1 0.448442232
3337 RG-div1 0.649575579
10049 RG-div1 -0.450830389
64215 RG-div1 1.13299358
120526 RG-div1 0.416923424
51277 RG-div1 0.287111996
23234 RG-div1 0.826571478
83544 RG-div1 -0.296218017
7802 RG-div1 0.584034387
23268 RG-div1 1.466287665
1786 RG-div1 0.561090888
1788 RG-div1 -0.516434441
139818 RG-div1 -0.406003687
1793 RG-div1 1.183288574
9732 RG-div1 -0.912760927
55816 RG-div1 1.160211712
29980 RG-div1 0.521000339
9980 RG-div1 -1.265899657
285381 RG-div1 0.422492835
54878 RG-div1 -0.510046863
23333 RG-div1 -0.783142955
147991 RG-div1 0.31561247
286148 RG-div1 1.002432277
1808 RG-div1 -0.369276902
1809 RG-div1 -0.871141107
374946 RG-div1 -2.48143559
4733 RG-div1 0.303774016
10311 RG-div1 -0.358237025
29940 RG-div1 0.537868036
79980 RG-div1 1.34188896
667 RG-div1 -0.359684539
11034 RG-div1 -0.617455226
92675 RG-div1 -0.354109096
112487 RG-div1 0.592929943
10673 RG-div1 1.482620753
1837 RG-div1 0.619179263
1841 RG-div1 1.068905304
11221 RG-div1 1.022957819
11266 RG-div1 0.266999186
80824 RG-div1 0.762889182
1845 RG-div1 0.898765243
1854 RG-div1 0.717559024
79659 RG-div1 0.487540925
140735 RG-div1 -0.789072785
1859 RG-div1 0.370141575
22873 RG-div1 0.342212101
1870 RG-div1 1.317360198
1871 RG-div1 0.531536226
144455 RG-div1 1.81219725
79733 RG-div1 2.38264897
1894 RG-div1 2.291770714
80267 RG-div1 -0.52866392
8721 RG-div1 -0.346556986
644820 RG-div1 0.67723442
1936 RG-div1 0.967952893
9521 RG-div1 0.389608402
80820 RG-div1 0.748816803
114327 RG-div1 0.560870778
1946 RG-div1 -1.101295633
1947 RG-div1 0.564902698
1948 RG-div1 0.672494013
23167 RG-div1 0.252243092
1997 RG-div1 0.281774828
9343 RG-div1 0.406453754
1956 RG-div1 0.955981395
112399 RG-div1 -0.259774774
1958 RG-div1 1.39463921
1959 RG-div1 1.041313321
23301 RG-div1 0.516351218
10919 RG-div1 -0.450547682
1965 RG-div1 -0.479045562
5610 RG-div1 0.310420284
9451 RG-div1 1.312945864
8890 RG-div1 1.104528794
1968 RG-div1 -0.313000753
8662 RG-div1 0.48134181
3646 RG-div1 -0.334633015
339799 RG-div1 -0.523917749
8667 RG-div1 -0.555293657
8669 RG-div1 -0.613004143
9775 RG-div1 0.529531791
317649 RG-div1 0.252283296
1977 RG-div1 0.512214635
56478 RG-div1 0.604542348
100131693 RG-div1 0.510672871
1982 RG-div1 -0.432148015
7458 RG-div1 0.339928301
56648 RG-div1 0.597496477
9669 RG-div1 0.696576183
1993 RG-div1 -1.883204908
1995 RG-div1 -0.739400551
1996 RG-div1 -1.506250962
2005 RG-div1 0.427223756
255520 RG-div1 0.440143242
91748 RG-div1 0.464250619
54898 RG-div1 1.102909484
60481 RG-div1 0.934190235
79071 RG-div1 -0.398350284
26610 RG-div1 0.629295932
23587 RG-div1 0.490534259
23065 RG-div1 0.412446185
51234 RG-div1 -0.384698117
2013 RG-div1 1.30099866
2018 RG-div1 0.989745194
196047 RG-div1 1.207030835
8507 RG-div1 -0.856036374
375704 RG-div1 0.882471812
2023 RG-div1 0.418716387
55556 RG-div1 1.085624892
NA RG-div1 0.606000305
2037 RG-div1 0.481199992
23136 RG-div1 -0.317245521
64097 RG-div1 0.381678969
2042 RG-div1 -3.170677052
9852 RG-div1 -0.328176688
2060 RG-div1 0.391957699
58513 RG-div1 -0.415460707
55914 RG-div1 0.467102632
2066 RG-div1 -1.76079962
375748 RG-div1 0.861031273
79033 RG-div1 0.290268521
10613 RG-div1 0.974035775
30001 RG-div1 -0.374094375
10961 RG-div1 0.503069299
114799 RG-div1 -0.371430857
157570 RG-div1 2.20709715
9700 RG-div1 2.605559055
2107 RG-div1 0.57920925
2115 RG-div1 0.303864654
2117 RG-div1 0.714504046
2119 RG-div1 1.286556039
2120 RG-div1 0.733806542
59271 RG-div1 1.200170231
7813 RG-div1 -0.512774794
55218 RG-div1 -0.42516009
9156 RG-div1 1.58320295
23265 RG-div1 -0.920561336
9941 RG-div1 0.654714546
23016 RG-div1 0.307938254
11340 RG-div1 0.505506569
5393 RG-div1 0.713827751
2131 RG-div1 0.536379052
2135 RG-div1 0.485982257
2146 RG-div1 0.383164953
7430 RG-div1 0.632480603
2149 RG-div1 0.276571899
1272 RG-div1 0.937822854
2171 RG-div1 0.828523039
728641 RG-div1 0.747310587
2173 RG-div1 0.403421861
3992 RG-div1 0.401237573
23197 RG-div1 0.405971632
55179 RG-div1 0.959802532
11170 RG-div1 1.341679862
90362 RG-div1 -1.051890996
63901 RG-div1 1.808995734
374393 RG-div1 1.631105919
92689 RG-div1 0.915780195
9747 RG-div1 -0.635582769
150864 RG-div1 -1.037069478
55007 RG-div1 0.685169444
159090 RG-div1 1.412968804
131408 RG-div1 1.337470137
57579 RG-div1 0.450078562
317662 RG-div1 0.492231004
84067 RG-div1 0.57509922
84140 RG-div1 0.304551105
130074 RG-div1 0.479025963
165215 RG-div1 0.330399233
55719 RG-div1 0.671225178
23116 RG-div1 -0.646012755
728882 RG-div1 1.184532172
79632 RG-div1 0.654870236
25817 RG-div1 -0.312948943
54906 RG-div1 -0.476493549
203259 RG-div1 0.50175594
253725 RG-div1 0.382917802
646851 RG-div1 0.488084766
9679 RG-div1 0.796804441
51307 RG-div1 0.534324708
58516 RG-div1 0.455343912
54478 RG-div1 1.839136273
81610 RG-div1 2.031082649
157638 RG-div1 1.432004062
157769 RG-div1 0.335093755
